ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
002259.SZ,20241129,2.6,2.53,2.61,2.44,2.53,0.07,0.0277,23709860.0,60106791.6
002258.SZ,20241129,8.51,8.43,8.56,8.12,8.42,0.09,0.0107,39203355.0,329222120.33
002256.SZ,20241129,2.67,2.68,2.74,2.41,2.74,-0.07,-0.0255,467600603.0,1203838196.64
002255.SZ,20241129,5.93,6.6,6.94,5.61,6.87,-0.94,-0.1368,432835150.0,2679370510.85
002254.SZ,20241129,9.97,10.03,10.13,9.6,10.03,-0.06,-0.006,53804188.0,533271465.35
002253.SZ,20241129,16.61,17.0,17.0,15.61,17.3,-0.69,-0.0399,71224579.0,1165503300.32
002252.SZ,20241129,7.52,7.46,7.6,7.35,7.45,0.07,0.0094,170900832.0,1281836706.48
002251.SZ,20241129,3.85,3.6,3.9,3.52,3.6,0.25,0.0694,100271474.0,372961963.47
002250.SZ,20241129,6.06,5.94,6.08,5.75,5.93,0.13,0.0219,83516396.0,498085416.64
002249.SZ,20241129,5.51,5.47,5.54,5.26,5.47,0.04,0.0073,141691948.0,769375931.2
002248.SZ,20241129,9.14,8.6,9.18,8.43,8.68,0.46,0.053,91666602.0,813988291.24
002247.SZ,20241129,2.9,2.78,3.01,2.68,2.81,0.09,0.032,237509689.0,674917614.74
002246.SZ,20241129,12.38,12.66,12.75,11.92,12.99,-0.61,-0.047,96787618.0,1194533963.78
002245.SZ,20241129,10.77,12.67,12.69,10.26,12.85,-2.08,-0.1619,727220777.0,8157538107.68
002244.SZ,20241129,9.47,8.8,9.62,8.71,8.81,0.66,0.0749,149085248.0,1369916356.03
002243.SZ,20241129,9.0,8.34,9.64,8.0,8.33,0.67,0.0804,168937560.0,1495618262.99
002242.SZ,20241129,11.12,10.8,11.16,10.54,10.78,0.34,0.0315,33989036.0,370324575.53
002241.SZ,20241129,25.48,24.67,26.22,23.0,24.66,0.82,0.0333,642724858.0,15682225362.32
002240.SZ,20241129,15.8,16.0,17.17,14.99,15.8,0.0,0.0,104701151.0,1667693002.0
002239.SZ,20241129,3.06,2.94,3.08,2.86,2.94,0.12,0.0408,434073813.0,1296067345.03
002238.SZ,20241129,10.22,9.23,10.47,8.79,9.22,1.0,0.1085,220139510.0,2130859478.62
002237.SZ,20241129,10.58,10.84,11.05,10.24,10.77,-0.19,-0.0176,62216603.0,657456532.36
002236.SZ,20241129,16.33,16.41,16.49,15.58,16.43,-0.1,-0.0061,190860251.0,3063741634.82
002235.SZ,20241129,6.28,5.58,6.53,5.43,5.59,0.69,0.1234,473400393.0,2905180453.4
002234.SZ,20241129,9.52,9.06,9.58,8.9,9.07,0.45,0.0496,39857342.0,368834841.87
002233.SZ,20241129,7.7,7.59,7.75,7.47,7.58,0.12,0.0158,45619232.0,348915849.82
002232.SZ,20241129,20.92,20.81,21.45,19.39,20.81,0.11,0.0053,135625941.0,2782979722.79
002231.SZ,20241129,6.07,5.8,6.17,5.7,5.81,0.26,0.0448,66975200.0,402201779.78
002230.SZ,20241129,51.31,50.15,52.53,46.48,48.92,2.39,0.0489,434368656.0,21218469943.33
002229.SZ,20241129,15.62,15.02,16.5,14.25,15.58,0.04,0.0026,352044108.0,5452523027.61
002228.SZ,20241129,3.1,2.96,3.11,2.92,2.97,0.13,0.0438,65913397.0,199810942.56
002227.SZ,20241129,11.19,13.05,13.46,10.96,14.14,-2.95,-0.2086,133937232.0,1581475654.0
002226.SZ,20241129,5.55,5.41,5.6,5.28,5.4,0.15,0.0278,126100228.0,686750534.55
002225.SZ,20241129,4.35,4.11,4.39,3.94,4.13,0.22,0.0533,104189157.0,434421403.62
002224.SZ,20241129,4.67,4.47,4.99,4.44,4.46,0.21,0.0471,125725501.0,590674581.21
002223.SZ,20241129,34.5,35.02,36.04,33.81,35.17,-0.67,-0.0191,38539013.0,1338211095.54
002222.SZ,20241129,33.44,30.68,34.2,28.86,30.7,2.74,0.0893,122895757.0,3850505910.32
002221.SZ,20241129,10.1,9.84,10.5,9.51,9.7,0.4,0.0412,100094108.0,1000864131.49
002219.SZ,20241129,2.7,2.61,2.73,2.54,2.61,0.09,0.0345,198876857.0,524443319.11
002218.SZ,20241129,3.75,3.6,3.81,3.56,3.61,0.14,0.0388,100364245.0,371103435.49
002217.SZ,20241129,2.19,2.57,2.57,2.19,2.7,-0.51,-0.1889,347921615.0,797776249.67
002216.SZ,20241129,12.06,11.12,12.35,11.11,11.12,0.94,0.0845,42654718.0,499709652.19
002215.SZ,20241129,9.77,9.47,9.95,9.1,9.49,0.28,0.0295,91920190.0,878145269.49
002214.SZ,20241129,12.58,12.1,12.95,11.68,12.11,0.47,0.0388,36466466.0,450178113.95
002213.SZ,20241129,11.52,11.37,11.83,11.0,11.18,0.34,0.0304,41257542.0,469009225.42
002212.SZ,20241129,6.9,6.87,7.06,6.53,6.87,0.03,0.0044,175527626.0,1189700555.33
002211.SZ,20241129,4.32,4.14,4.67,4.01,4.33,-0.01,-0.0023,346428553.0,1473747320.14
002210.SZ,20241129,2.33,2.18,2.39,2.11,2.18,0.15,0.0688,463349719.0,1040942346.09
002209.SZ,20241129,10.31,9.37,10.64,9.05,9.37,0.94,0.1003,58837093.0,579238550.68
002208.SZ,20241129,8.37,9.9,10.76,8.2,9.84,-1.47,-0.1494,286393652.0,2629524133.4
002207.SZ,20241129,5.92,5.66,6.09,5.54,5.69,0.23,0.0404,51445314.0,298489417.64
002206.SZ,20241129,4.57,4.4,4.59,4.32,4.42,0.15,0.0339,87550105.0,391754618.3
002205.SZ,20241129,9.06,9.05,9.31,8.43,8.98,0.08,0.0089,36152867.0,320264447.48
002204.SZ,20241129,4.99,4.84,5.02,4.75,4.84,0.15,0.031,109830941.0,538849167.42
002203.SZ,20241129,9.74,9.55,9.89,9.3,9.46,0.28,0.0296,40640202.0,391811588.23
002202.SZ,20241129,11.16,10.08,11.4,10.08,9.99,1.17,0.1171,421174384.0,4565762165.47
002201.SZ,20241129,5.79,5.96,6.25,5.49,5.96,-0.17,-0.0285,125664317.0,736633016.78
002200.SZ,20241129,6.42,6.15,6.54,6.14,6.18,0.24,0.0388,9689589.0,61666592.42
002199.SZ,20241129,9.93,10.59,11.09,9.51,10.74,-0.81,-0.0754,83553854.0,840015796.05
002198.SZ,20241129,7.94,7.93,8.18,7.62,7.94,0.0,0.0,68010358.0,537083544.45
002197.SZ,20241129,4.64,4.24,4.64,4.17,4.23,0.41,0.0969,69861565.0,305697652.72
002196.SZ,20241129,6.04,5.7,6.23,5.58,5.65,0.39,0.069,144963869.0,865404894.34
002195.SZ,20241129,3.68,3.33,3.86,3.23,3.22,0.46,0.1429,2609265476.0,9379504420.45
002194.SZ,20241129,12.52,14.3,15.08,12.11,15.02,-2.5,-0.1664,450828833.0,5999183072.48
002193.SZ,20241129,5.85,4.92,5.85,4.86,4.85,1.0,0.2062,93182644.0,501621001.49
002192.SZ,20241129,38.12,38.63,39.96,36.1,38.35,-0.23,-0.006,43904138.0,1663932380.29
002191.SZ,20241129,4.57,4.4,4.62,4.27,4.42,0.15,0.0339,90463574.0,403940327.48
002190.SZ,20241129,17.26,17.16,17.48,16.56,17.16,0.1,0.0058,19067064.0,326625597.14
002189.SZ,20241129,20.79,20.6,21.02,19.43,20.6,0.19,0.0092,32040619.0,653515167.42
002188.SZ,20241129,5.06,4.8,5.09,4.73,4.75,0.31,0.0653,45495487.0,224723283.61
002187.SZ,20241129,7.25,5.37,7.46,5.29,5.37,1.88,0.3501,211537225.0,1395712961.0
002186.SZ,20241129,11.69,10.0,11.9,10.0,9.96,1.73,0.1737,93139114.0,1036811961.69
002185.SZ,20241129,11.84,11.75,12.0,11.34,11.76,0.08,0.0068,390397090.0,4564921153.2
002184.SZ,20241129,11.42,11.7,11.8,10.62,11.9,-0.48,-0.0403,102356085.0,1150635511.42
002183.SZ,20241129,5.11,5.07,5.33,4.71,5.06,0.05,0.0099,433212955.0,2190060746.06
002182.SZ,20241129,10.98,10.65,11.29,10.21,10.7,0.28,0.0262,148169594.0,1592238032.05
002181.SZ,20241129,4.76,4.65,5.49,4.35,4.54,0.22,0.0485,396903441.0,1959867694.61
002180.SZ,20241129,26.68,26.42,26.87,25.1,26.44,0.24,0.0091,63878332.0,1662046374.86
002179.SZ,20241129,40.07,39.59,40.8,38.8,39.64,0.43,0.0108,52679719.0,2096520822.25
002178.SZ,20241129,6.93,7.01,7.07,6.47,7.01,-0.08,-0.0114,194011583.0,1320941645.0
002177.SZ,20241129,4.98,4.75,5.1,4.49,4.8,0.18,0.0375,333555804.0,1603094087.86
002176.SZ,20241129,8.68,9.08,9.43,8.24,9.11,-0.43,-0.0472,420214302.0,3675418910.98
002175.SZ,20241129,4.52,4.51,5.21,4.25,4.1,0.42,0.1024,1166338210.0,5432093019.6
002174.SZ,20241129,9.76,9.36,10.21,8.94,9.3,0.46,0.0495,183820409.0,1759415055.71
002173.SZ,20241129,8.89,8.21,9.22,8.1,8.09,0.8,0.0989,251854798.0,2197259221.04
002172.SZ,20241129,3.4,3.17,3.42,3.15,3.15,0.25,0.0794,112603494.0,371272323.25
002171.SZ,20241129,8.71,7.94,8.99,7.61,7.96,0.75,0.0942,358432944.0,3014486629.18
002170.SZ,20241129,8.84,8.07,9.0,7.85,8.0,0.84,0.105,176520493.0,1481891930.44
002169.SZ,20241129,6.81,6.62,7.15,6.35,6.64,0.17,0.0256,107210181.0,721926031.06
002168.SZ,20241129,2.82,2.65,2.93,2.65,2.62,0.2,0.0763,107986175.0,302332183.85
002167.SZ,20241129,10.35,9.0,11.15,8.61,9.03,1.32,0.1462,993278114.0,10074756589.87
002166.SZ,20241129,8.2,7.75,8.23,7.66,7.74,0.46,0.0594,51982798.0,415078071.0
002165.SZ,20241129,4.76,4.48,4.9,4.37,4.5,0.26,0.0578,343823728.0,1600535807.59
002164.SZ,20241129,5.43,5.0,5.46,4.87,5.02,0.41,0.0817,71969858.0,372033906.64
002163.SZ,20241129,9.25,8.65,9.67,8.65,8.64,0.61,0.0706,122941974.0,1125214926.82
002162.SZ,20241129,3.69,3.43,3.8,3.4,3.43,0.26,0.0758,102721874.0,369234966.62
002161.SZ,20241129,6.0,7.0,7.22,5.85,7.62,-1.62,-0.2126,550879807.0,3501781517.31
002160.SZ,20241129,3.99,4.04,4.2,3.85,3.84,0.15,0.0391,140776495.0,564877440.18
002159.SZ,20241129,16.29,15.22,16.37,15.22,15.22,1.07,0.0703,15579163.0,248714946.38
002158.SZ,20241129,18.36,18.13,18.43,17.53,18.06,0.3,0.0166,22629456.0,407991456.05
002157.SZ,20241129,3.44,3.07,3.48,3.06,3.08,0.36,0.1169,843191347.0,2804365707.62
002156.SZ,20241129,29.99,29.71,30.6,28.33,29.66,0.33,0.0111,532633307.0,15727596262.02
002155.SZ,20241129,17.7,20.24,22.26,17.36,18.4,-0.7,-0.038,420329939.0,7995724768.31
002154.SZ,20241129,4.62,3.89,4.62,3.88,3.88,0.74,0.1907,314114373.0,1337552722.6
002153.SZ,20241129,7.68,7.48,7.75,7.17,7.44,0.24,0.0323,89797900.0,668845687.8
002152.SZ,20241129,13.06,12.55,13.28,11.5,12.49,0.57,0.0456,525214894.0,6650492712.47
002151.SZ,20241129,29.7,28.83,30.49,27.76,28.83,0.87,0.0302,65690271.0,1914913984.21
002150.SZ,20241129,12.95,12.7,13.14,12.09,12.65,0.3,0.0237,44978236.0,564859888.83
002149.SZ,20241129,16.16,16.4,16.7,15.36,16.59,-0.43,-0.0259,33478776.0,540189219.74
002148.SZ,20241129,6.34,6.02,6.6,5.85,6.0,0.34,0.0567,198618002.0,1248514332.81
002146.SZ,20241129,2.03,2.0,2.07,1.87,2.03,0.0,0.0,1031417138.0,2046763320.99
002145.SZ,20241129,4.51,4.6,4.67,4.36,4.6,-0.09,-0.0196,209767718.0,942903704.15
002144.SZ,20241129,11.33,10.56,11.58,10.38,10.51,0.82,0.078,27904698.0,305389618.78
002142.SZ,20241129,24.67,23.99,24.82,23.63,23.98,0.69,0.0288,103492357.0,2507749313.44
002141.SZ,20241129,1.5,1.41,1.55,1.41,1.42,0.08,0.0563,104588239.0,156001427.34
002140.SZ,20241129,10.44,10.51,10.7,9.81,10.3,0.14,0.0136,78256240.0,799322889.36
002139.SZ,20241129,12.41,12.37,12.52,11.21,12.26,0.15,0.0122,268733128.0,3190713676.83
002138.SZ,20241129,31.06,31.21,32.3,29.95,31.34,-0.28,-0.0089,67221641.0,2077512903.47
002137.SZ,20241129,7.48,6.54,8.32,6.17,6.45,1.03,0.1597,264195259.0,1920169922.89
002136.SZ,20241129,10.95,10.48,11.18,10.3,10.48,0.47,0.0448,26900104.0,291334362.72
002135.SZ,20241129,4.66,4.51,4.7,4.41,4.51,0.15,0.0333,51040337.0,233128666.43
002134.SZ,20241129,16.05,15.71,17.08,14.9,16.02,0.03,0.0019,137919312.0,2228011262.4
002133.SZ,20241129,2.81,2.64,2.91,2.61,2.63,0.18,0.0684,88129904.0,243085624.59
002132.SZ,20241129,2.9,2.84,2.95,2.72,2.83,0.07,0.0247,110053446.0,314784985.16
002131.SZ,20241129,3.67,2.77,3.67,2.65,2.71,0.96,0.3542,6179463755.0,19021863814.56
002130.SZ,20241129,18.3,17.71,18.3,16.8,17.48,0.82,0.0469,390735753.0,6825310491.42
002129.SZ,20241129,10.52,10.09,10.64,9.98,10.15,0.37,0.0365,407152839.0,4202882688.15
002128.SZ,20241129,20.13,20.54,20.95,19.87,20.54,-0.41,-0.02,48335505.0,983549551.31
002127.SZ,20241129,4.66,4.3,4.66,3.73,4.28,0.38,0.0888,1630338984.0,6881689375.72
002126.SZ,20241129,17.88,18.43,18.67,17.65,18.43,-0.55,-0.0298,47926511.0,863147752.8
002125.SZ,20241129,11.59,11.43,13.0,10.9,11.36,0.23,0.0202,261263827.0,3088754540.24
002124.SZ,20241129,3.28,3.18,3.33,3.11,3.19,0.09,0.0282,145667890.0,466221604.74
002123.SZ,20241129,10.64,11.05,11.7,10.09,10.78,-0.14,-0.013,204264446.0,2196351002.29
002122.SZ,20241129,3.25,2.92,3.29,2.82,2.87,0.38,0.1324,678696926.0,2130249582.38
002121.SZ,20241129,4.51,4.77,4.8,4.28,4.73,-0.22,-0.0465,270851945.0,1227833434.99
002120.SZ,20241129,7.92,7.78,7.98,7.6,7.79,0.13,0.0167,136158410.0,1064222462.74
002119.SZ,20241129,15.33,14.57,15.51,13.82,14.53,0.8,0.0551,135056633.0,1999217648.65
002117.SZ,20241129,9.13,10.38,11.42,8.66,9.44,-0.31,-0.0328,257924623.0,2485610841.14
002116.SZ,20241129,10.67,10.5,10.85,10.21,10.53,0.14,0.0133,33806016.0,355569805.01
002115.SZ,20241129,6.4,6.21,7.27,5.94,5.94,0.46,0.0774,602405153.0,4014387559.11
002114.SZ,20241129,6.27,5.86,6.38,5.78,5.9,0.37,0.0627,80971188.0,496107726.8
002112.SZ,20241129,11.07,11.08,11.55,10.66,11.14,-0.07,-0.0063,53696054.0,593170879.23
002111.SZ,20241129,11.47,10.81,11.63,10.63,10.83,0.64,0.0591,69971637.0,786049690.9
002110.SZ,20241129,3.55,3.47,3.59,3.39,3.48,0.07,0.0201,93945860.0,330277234.7
002109.SZ,20241129,3.62,3.65,3.73,3.24,3.65,-0.03,-0.0082,157143088.0,555290676.57
002108.SZ,20241129,3.97,3.57,3.97,3.43,3.54,0.43,0.1215,174676144.0,649592992.87
002107.SZ,20241129,5.12,4.93,5.22,4.83,4.83,0.29,0.06,33209837.0,167240312.94
002106.SZ,20241129,11.32,11.35,12.06,10.4,11.34,-0.02,-0.0018,179602205.0,2002246323.08
002105.SZ,20241129,5.53,5.07,5.61,5.04,5.06,0.47,0.0929,43850406.0,234550518.44
002104.SZ,20241129,7.9,7.24,8.08,7.1,7.19,0.71,0.0987,161267769.0,1239860119.64
002103.SZ,20241129,15.52,10.6,15.52,10.6,9.64,5.88,0.61,121907067.0,1506121097.77
002102.SZ,20241129,2.73,2.61,2.76,2.57,2.62,0.11,0.042,178798862.0,478080881.16
002101.SZ,20241129,12.84,13.28,13.28,12.37,13.11,-0.27,-0.0206,53649800.0,688125435.11
002100.SZ,20241129,6.71,6.57,6.74,6.48,6.54,0.17,0.026,121798178.0,807115864.35
002099.SZ,20241129,5.9,5.73,6.0,5.64,5.73,0.17,0.0297,55570316.0,323754430.15
002098.SZ,20241129,8.79,8.53,9.5,8.5,8.55,0.24,0.0281,49765358.0,446878988.65
002097.SZ,20241129,7.63,7.21,7.7,6.97,7.16,0.47,0.0656,165790730.0,1226574917.78
002096.SZ,20241129,12.26,12.23,12.42,11.74,12.23,0.03,0.0025,29781225.0,361883442.19
002095.SZ,20241129,29.23,23.61,29.23,19.78,21.46,7.77,0.3621,302348555.0,7577722402.94
002094.SZ,20241129,6.55,6.7,6.89,6.17,6.99,-0.44,-0.0629,476965686.0,3124211109.97
002093.SZ,20241129,8.49,7.98,8.95,7.7,7.75,0.74,0.0955,207609020.0,1731411323.32
002092.SZ,20241129,4.6,4.8,4.8,4.41,4.81,-0.21,-0.0437,158428714.0,727430594.63
002091.SZ,20241129,7.74,7.87,8.03,7.43,7.87,-0.13,-0.0165,132082638.0,1018633748.08
002090.SZ,20241129,9.5,9.17,9.79,8.96,9.16,0.34,0.0371,91971839.0,871181687.82
002088.SZ,20241129,12.18,11.92,12.26,11.61,11.91,0.27,0.0227,12351777.0,148347532.48
002086.SZ,20241129,3.51,3.05,3.95,2.93,3.05,0.46,0.1508,752551764.0,2663046641.1
002085.SZ,20241129,19.75,19.3,20.47,17.97,19.82,-0.07,-0.0035,728570421.0,14025152301.69
002084.SZ,20241129,3.38,3.22,3.4,3.1,3.18,0.2,0.0629,77240193.0,250967110.76
002083.SZ,20241129,5.08,4.82,5.12,4.81,4.84,0.24,0.0496,163924002.0,819274720.77
002082.SZ,20241129,6.34,6.03,6.4,5.76,6.07,0.27,0.0445,57071021.0,346256030.69
002081.SZ,20241129,3.71,3.52,3.75,3.44,3.51,0.2,0.057,128676325.0,464020018.92
002080.SZ,20241129,13.03,12.86,13.74,12.56,12.8,0.23,0.018,94257589.0,1225719720.46
002079.SZ,20241129,10.9,11.06,11.29,10.37,11.34,-0.44,-0.0388,195866153.0,2121114228.58
002078.SZ,20241129,14.68,14.38,14.93,14.28,14.38,0.3,0.0209,114009680.0,1673148436.99
002077.SZ,20241129,16.19,15.63,16.4,14.63,15.44,0.75,0.0486,165821611.0,2584135466.32
002076.SZ,20241129,2.55,2.11,2.73,2.08,2.12,0.43,0.2028,746628206.0,1856268526.99
002075.SZ,20241129,6.73,6.35,6.89,6.08,6.35,0.38,0.0598,391087020.0,2533623998.89
002074.SZ,20241129,23.21,22.88,24.95,22.11,22.7,0.51,0.0225,253723888.0,5981653299.39
002073.SZ,20241129,8.2,7.96,8.32,7.68,7.95,0.25,0.0314,134248578.0,1067021698.61
002072.SZ,20241129,5.16,4.88,5.26,4.88,4.91,0.25,0.0509,64281402.0,327084255.2
002069.SZ,20241129,3.71,3.46,4.17,3.33,3.26,0.45,0.138,218217572.0,826889050.46
002068.SZ,20241129,7.69,7.92,8.02,7.32,7.92,-0.23,-0.029,106373747.0,817232138.31
002067.SZ,20241129,3.61,3.65,3.7,3.41,3.69,-0.08,-0.0217,204711291.0,730809132.68
002066.SZ,20241129,11.49,10.87,11.67,10.81,10.87,0.62,0.057,18055562.0,202384217.5
002065.SZ,20241129,7.72,8.35,8.5,7.5,8.3,-0.58,-0.0699,784739393.0,6206648225.81
002064.SZ,20241129,8.3,8.48,8.64,8.2,8.55,-0.25,-0.0292,194982790.0,1637134639.67
002063.SZ,20241129,6.36,6.29,6.4,5.96,6.27,0.09,0.0144,202369327.0,1257384612.29
002062.SZ,20241129,4.65,4.34,4.78,4.2,4.36,0.29,0.0665,100917985.0,456628897.45
002061.SZ,20241129,4.44,4.2,4.49,4.1,4.2,0.24,0.0571,203753802.0,877899936.53
002060.SZ,20241129,3.82,3.73,3.85,3.63,3.73,0.09,0.0241,96660266.0,362560934.58
002059.SZ,20241129,5.72,5.36,5.84,5.32,5.34,0.38,0.0712,87553008.0,487425746.1
002058.SZ,20241129,12.67,13.13,13.41,12.01,13.25,-0.58,-0.0438,19742800.0,249678830.1
002057.SZ,20241129,8.04,7.98,8.26,7.68,7.98,0.06,0.0075,92334079.0,740027129.72
002056.SZ,20241129,13.46,13.48,13.7,13.16,13.49,-0.03,-0.0022,73055141.0,982434604.76
002055.SZ,20241129,7.46,7.32,7.55,7.0,7.32,0.14,0.0191,110680630.0,809178356.77
002054.SZ,20241129,6.23,6.6,7.87,5.99,6.29,-0.06,-0.0095,201094751.0,1361585599.14
002053.SZ,20241129,11.24,11.25,11.37,10.88,11.19,0.05,0.0045,25465320.0,284739538.32
002052.SZ,20241129,5.29,4.64,5.85,4.63,4.58,0.71,0.155,78338370.0,418202666.87
002051.SZ,20241129,8.95,8.79,9.3,8.15,8.93,0.02,0.0022,145095413.0,1253203219.53
002050.SZ,20241129,23.2,23.69,23.93,21.56,23.79,-0.59,-0.0248,384906312.0,8692820998.15
002049.SZ,20241129,65.98,64.76,66.99,62.44,64.76,1.22,0.0188,81499188.0,5261331078.55
002048.SZ,20241129,13.13,13.17,13.3,12.7,13.17,-0.04,-0.003,49796626.0,647944716.7
002047.SZ,20241129,3.01,2.84,3.17,2.75,2.82,0.19,0.0674,264099139.0,785320062.36
002046.SZ,20241129,13.5,12.84,13.5,11.76,12.89,0.61,0.0473,169558781.0,2154655018.17
002045.SZ,20241129,18.93,22.86,25.15,18.38,22.86,-3.93,-0.1719,919770977.0,20002008598.28
002044.SZ,20241129,4.92,4.99,5.05,4.65,4.89,0.03,0.0061,226055508.0,1097192487.31
002043.SZ,20241129,12.05,11.11,12.25,10.91,11.08,0.97,0.0875,59295795.0,688549264.41
002042.SZ,20241129,4.56,4.41,4.63,4.12,4.3,0.26,0.0605,376113885.0,1646537004.12
002041.SZ,20241129,10.32,9.65,10.37,9.56,9.69,0.63,0.065,63203848.0,632440942.43
002040.SZ,20241129,7.2,6.76,7.95,6.67,6.71,0.49,0.073,191760808.0,1402569407.59
002039.SZ,20241129,15.13,15.17,15.33,14.86,15.15,-0.02,-0.0013,13888310.0,209809920.02
002038.SZ,20241129,7.54,7.16,7.61,7.1,7.13,0.41,0.0575,83796461.0,621227837.39
002037.SZ,20241129,8.79,8.78,9.0,8.38,8.78,0.01,0.0011,52892481.0,460589951.34
002036.SZ,20241129,9.67,10.27,10.34,9.33,10.27,-0.6,-0.0584,245102489.0,2386087493.73
002035.SZ,20241129,8.16,7.57,8.21,7.42,7.57,0.59,0.0779,73124927.0,571784180.15
002034.SZ,20241129,15.66,14.93,15.8,14.55,14.96,0.7,0.0468,19783011.0,301712232.7
002033.SZ,20241129,8.86,8.47,8.89,8.47,8.46,0.4,0.0473,59308713.0,515936727.03
002032.SZ,20241129,52.28,50.81,53.05,50.8,50.81,1.47,0.0289,7367477.0,384708095.97
002031.SZ,20241129,4.68,4.35,4.68,4.1,4.41,0.27,0.0612,1193396042.0,5197781242.6
002030.SZ,20241129,6.47,6.42,6.69,6.16,6.34,0.13,0.0205,116173530.0,747581977.7
002029.SZ,20241129,7.15,6.12,7.15,6.1,6.11,1.04,0.1702,97615923.0,642061617.54
002028.SZ,20241129,77.89,76.84,78.88,74.66,76.83,1.06,0.0138,22760201.0,1743790189.24
002027.SZ,20241129,6.9,6.98,7.03,6.77,7.0,-0.1,-0.0143,427999074.0,2954967894.85
002026.SZ,20241129,10.36,9.59,10.5,9.34,9.58,0.78,0.0814,81576262.0,811728021.77
002025.SZ,20241129,56.89,52.11,58.45,49.69,52.01,4.88,0.0938,30806573.0,1696914402.35
002024.SZ,20241129,2.09,2.0,2.12,1.94,2.01,0.08,0.0398,196774210.0,401162396.39
002023.SZ,20241129,10.97,10.82,11.1,10.34,10.81,0.16,0.0148,76877263.0,827547973.14
002022.SZ,20241129,6.9,6.56,6.97,6.53,6.56,0.34,0.0518,40595001.0,275709343.89
002021.SZ,20241129,2.71,2.39,2.78,2.3,2.4,0.31,0.1292,388498813.0,994156947.61
002020.SZ,20241129,12.95,12.28,13.35,12.13,12.28,0.67,0.0546,93203005.0,1190688439.89
002019.SZ,20241129,11.85,11.74,11.99,11.48,11.63,0.22,0.0189,40413373.0,474906042.56
002017.SZ,20241129,11.1,10.0,11.34,9.69,9.91,1.19,0.1201,173562484.0,1862492370.84
002016.SZ,20241129,7.86,7.68,7.93,7.21,7.71,0.15,0.0195,53990183.0,410153832.02
002015.SZ,20241129,8.08,8.2,8.25,7.71,8.13,-0.05,-0.0062,85400121.0,684450134.28
002014.SZ,20241129,10.39,9.91,10.6,9.81,9.92,0.47,0.0474,24431811.0,250128863.45
002012.SZ,20241129,5.82,5.55,5.87,5.4,5.43,0.39,0.0718,54131941.0,304827159.81
002011.SZ,20241129,10.98,11.04,11.1,10.67,11.0,-0.02,-0.0018,42767840.0,467124323.2
002010.SZ,20241129,4.95,4.71,5.05,4.6,4.71,0.24,0.051,186235830.0,899684621.2
002009.SZ,20241129,14.25,13.77,14.25,12.58,13.57,0.68,0.0501,117211802.0,1581303061.99
002008.SZ,20241129,26.34,26.52,26.75,24.65,26.5,-0.16,-0.006,184387987.0,4723378687.26
002007.SZ,20241129,16.86,16.59,16.94,16.3,16.68,0.18,0.0108,44938438.0,748055250.66
002006.SZ,20241129,18.66,15.3,19.33,15.05,15.3,3.36,0.2196,300576988.0,5239070125.68
002005.SZ,20241129,1.75,1.74,1.77,1.62,1.73,0.02,0.0116,76547002.0,131302784.25
002004.SZ,20241129,4.71,4.56,4.74,4.5,4.58,0.13,0.0284,86315510.0,401158479.27
002003.SZ,20241129,13.75,12.99,13.79,12.92,13.0,0.75,0.0577,41059156.0,548839126.54
002001.SZ,20241129,21.75,21.59,21.91,21.36,21.7,0.05,0.0023,76248626.0,1651315489.0
001979.SZ,20241129,11.78,10.55,12.37,10.38,10.53,1.25,0.1187,724147296.0,8293031120.07
001965.SZ,20241129,11.89,11.53,12.01,11.5,11.52,0.37,0.0321,94501305.0,1114383526.45
001896.SZ,20241129,4.17,4.12,4.22,4.01,4.13,0.04,0.0097,77712664.0,321694257.25
001872.SZ,20241129,20.16,19.91,20.21,19.5,19.9,0.26,0.0131,26946625.0,535327101.55
001696.SZ,20241129,28.35,26.01,29.7,24.21,26.92,1.43,0.0531,771990486.0,20936220278.1
001389.SZ,20241129,42.35,41.2,43.98,39.66,41.11,1.24,0.0302,10029553.0,416413722.02
001387.SZ,20241129,15.46,14.7,15.58,14.28,14.64,0.82,0.056,19937542.0,303214283.91
001380.SZ,20241129,22.25,21.48,22.67,21.2,21.59,0.66,0.0306,10526039.0,230998436.89
001379.SZ,20241129,23.82,25.58,25.95,23.04,25.55,-1.73,-0.0677,33177577.0,805918661.68
001378.SZ,20241129,24.45,23.7,24.8,23.4,23.75,0.7,0.0295,9474782.0,229781433.61
001376.SZ,20241129,14.72,14.09,15.0,13.86,13.99,0.73,0.0522,64616006.0,940744566.78
001373.SZ,20241129,28.34,27.11,28.5,26.02,26.87,1.47,0.0547,6232000.0,171663160.0
001368.SZ,20241129,22.21,20.56,22.69,20.17,20.54,1.67,0.0813,28186802.0,604219321.08
001367.SZ,20241129,27.83,27.08,28.23,26.63,27.03,0.8,0.0296,4195523.0,115265743.21
001366.SZ,20241129,12.0,11.26,12.74,11.15,11.17,0.83,0.0743,25288104.0,302777809.79
001360.SZ,20241129,14.52,14.13,14.62,13.78,14.18,0.34,0.024,7538889.0,108151068.11
001359.SZ,20241129,24.07,23.85,24.29,22.88,23.61,0.46,0.0195,8705375.0,206979032.27
001358.SZ,20241129,23.69,22.78,23.85,22.29,22.73,0.96,0.0422,8308001.0,193694687.46
